first_name,last_name,email,latitude,longitude,airport_elevation,inception,profit
Annabell,Kelinge,akelinge8j@webnode.com,-5.9946384,107.1326703,,2012,155075808.58734
Gallagher,Brislawn,gbrislawn8k@issuu.com,-8.5643,116.1492,67,2017,759105616.13052
Barnard,Clemetts,bclemetts8l@lulu.com,30.181201,114.984292,1472,2014,956494834.96357
Amye,Lilion,alilion8m@who.int,12.9978739,121.4181928,,2019,453808807.03941
Quinlan,Brok,qbrok8n@who.int,35.872664,120.04619,1027,2005,375090547.37873
Lethia,Pickvance,lpickvance8o@ed.gov,-3.7690648,-49.6755397,3695,2015,472540653.60182
Wanids,Huddleston,whuddleston8p@buzzfeed.com,18.0651384,-77.4658948,1588,2011,908530142.91419
Marcelia,Gerrels,mgerrels8q@over-blog.com,49.0498305,15.5547835,23,2012,1743990.88371
Burk,Tschiersch,btschiersch8r@youtube.com,-6.8939065,109.6386363,3868,2006,864832225.12493
Jimmy,Willmer,,-8.0090935,113.8436013,3100,2019,125686205.06847
Brent,Tibols,,32.820169,107.497055,305,2019,225649553.71181
Xenos,Capinetti,xcapinetti8u@desdev.cn,-18.9745738,-49.4600885,1010,2010,574336388.64115
Tracey,Spybey,tspybey8v@so-net.ne.jp,35.30385,113.875245,459,2012,867354228.72897
Lauryn,Prinn,lprinn8w@house.gov,49.4303242,22.5942366,36,2014,686922861.25023
Joyan,Jaskowicz,,8.3839026,123.2857418,1276,2014,492124145.02285
Colet,Kanwell,ckanwell8y@shinystat.com,60.5848255,27.7095936,,2021,463021189.91912
Hurley,Keele,,45.9865292,14.3999988,399,2002,665239435.4284
Merrily,Bletcher,mbletcher90@utexas.edu,37.30636,90.34176,239,2018,731985062.85325
Rori,Bartholin,,47.55717,106.96333,2571,2019,346867122.87951
Field,Sillick,fsillick92@comsenz.com,41.6872905,-7.6707137,128,2014,501629736.73172
Dodi,Hakonsson,,34.326903,108.117456,3648,2012,767730491.2586
Dorthea,Coniam,dconiam94@etsy.com,37.355469,120.434071,36,2009,190345765.30024
Emilio,Tims,etims95@comcast.net,32.6480275,-16.9417632,87,2010,385730209.38087
Terencio,Eakle,teakle96@pagesperso-orange.fr,13.1072012,-84.1870297,1027,2011,479379664.38633
Felice,McKeown,fmckeown97@cocolog-nifty.com,31.6216425,55.4139392,21,2004,283172993.16224
Denny,Pocklington,dpocklington98@whitehouse.gov,34.014215,105.298756,62,2013,293331270.20871
Sonni,Schnieder,,-17.2425,-70.4083333,10,2016,566055702.83603
Kelli,Schubbert,kschubbert9a@i2i.jp,-8.1461903,113.0428974,2615,2011,786399988.02455
Sanford,Joskowitz,sjoskowitz9b@liveinternet.ru,-8.15831,124.453464,4,2017,966010587.95543
Rafael,Puve,,21.857958,111.982232,1057,,562420270.52965
Emilia,Yekel,,39.9791423,117.0643296,,2014,205700585.45394
Barbaraanne,Pedrol,bpedrol9e@istockphoto.com,13.7626581,100.6759772,690,2019,947695050.65012
Marga,Coombes,,28.818645,107.019761,906,2021,635767899.27382
Katina,Gotcliffe,kgotcliffe9g@nyu.edu,11.996688,125.4500814,10,,990401775.89654
Dan,Linn,dlinn9h@jugem.jp,30.5765383,31.5040656,3048,2016,336237384.99436
Leora,MacCahee,,41.095685,121.1268459,2058,2018,816580928.71956
Ami,Dethloff,adethloff9j@youku.com,55.8874526,37.0330937,4853,,121462263.92953
Hilliard,Graveston,hgraveston9k@answers.com,52.279986,17.3522939,167,2009,508441725.05435
Obediah,Rewbottom,,42.4573467,18.6442835,1334,,176694546.68804
Alfonso,Shurey,ashurey9m@cornell.edu,52.85768,14.39293,24,0,470098908.08996
Marcelia,Butner,mbutner9n@jiathis.com,-8.51758,179.20094,12,2011,795590875.37144
Morgen,Coffey,,34.2948431,117.1897677,16,2012,21818087.41704
Libbie,Adamovitz,ladamovitz9p@jalbum.net,23.7247599,108.8076195,778,2010,671241152.41157
Cherye,Coudray,ccoudray9q@google.ru,35.508343,102.011264,95,2014,141928739.44342
Amby,Bound,abound9r@theguardian.com,44.5043184,20.2873726,335,0,749876264.66542
Trstram,Gadsdon,,41.8007356,-8.5394227,,2012,460824025.64917
Sissie,Causton,scauston9t@xinhuanet.com,-7.316501,112.4455374,16,2019,292127548.29149
Kele,Elnough,kelnough9u@imdb.com,25.9755686,89.6367458,,2015,241861379.32214
Ramon,Braunfeld,rbraunfeld9v@wikipedia.org,34.407966,108.347731,300,2014,643688739.21557
Billy,Heeks,bheeks9w@hubpages.com,54.0077659,16.0063249,559,2008,6213733.55355
Ynez,Denniston,ydenniston9x@smh.com.au,50.4119089,16.5148115,1726,2011,34587762.21701
Bev,Fludgate,bfludgate9y@admin.ch,57.9054081,38.0598668,9,2011,145172401.25087
Rickard,Serotsky,rserotsky9z@nationalgeographic.com,57.7824551,12.2632093,3504,2015,826292107.85279
Armstrong,Gornall,agornalla0@meetup.com,37.489877,117.509921,3276,2016,739471095.49056
Kaitlin,MacKaig,kmackaiga1@issuu.com,31.219568,118.268101,3100,2015,199423876.34233
Matti,Aveling,mavelinga2@technorati.com,-7.798868,114.3579131,143,2011,208427557.88567
Donal,Dalbey,ddalbeya3@google.co.uk,14.5672317,121.0298199,4315,2008,336299792.15692
Augy,Jaquet,ajaqueta4@scribd.com,41.046959,-8.6423484,2271,2015,283000466.68584
Druci,Winsbury,dwinsburya5@bandcamp.com,-8.496803,115.148803,138,2010,662450134.30424
Leonardo,Stoke,lstokea6@state.gov,9.3226016,13.393389,492,2008,422115928.44719
Abeu,Adamsky,,22.916134,114.1002135,100,2010,708509079.914
Mill,Tarburn,,25.130594,109.768451,6736,2020,480667140.71798
Mufi,Grishakov,mgrishakova9@npr.org,15.2286069,-91.7859274,110,2019,635597433.99498
Gwenneth,Gaukrodge,ggaukrodgeaa@pinterest.com,11.5705176,107.5268471,1,2013,254606677.89146
Ettore,Reavey,ereaveyab@tinyurl.com,50.0257144,22.3320424,53,,773438989.65374
Alair,Gretton,,38.1283,46.678551,867,0,710451778.26934
Krispin,Tregiddo,,43.7441795,2.511999,39,2010,603655678.73339
Desdemona,Blackaller,,4.0904675,-74.5346103,,2012,104716401.1062
Issie,Flear,,46.880102,127.507824,305,2005,136250720.63975
Filide,Stubs,fstubsag@imdb.com,19.4146406,-99.1395519,6,2004,470330320.47396
Ariel,Brunet,,55.6782044,12.5720689,33,2007,922619510.16124
Meggy,Huet,,52.1949456,35.0572656,2241,2009,294165329.21399
Myrtice,Episcopi,mepiscopiaj@mapquest.com,41.9300434,-8.7427836,8,2013,511001634.64509
Tedda,Cammoile,,31.685608,35.120362,23,2014,640694363.45136
Lauritz,Jakubczyk,ljakubczykal@constantcontact.com,39.2476884,21.1614231,377,2006,711240431.83177
Dionne,Rankcom,drankcomam@techcrunch.com,19.4392516,-99.1636051,20,2006,876029128.40383
Hetti,Poles,hpolesan@google.it,40.767544,114.886335,96,2011,4535242.14915
Ariadne,Antognoni,aantognoniao@blog.com,33.8954803,-6.3207151,2031,2007,650026246.1345
Barris,Carratt,bcarrattap@cbsnews.com,25.415248,49.679652,3939,2015,575269151.53182
Carolin,Novic,cnovicaq@omniture.com,-6.9098723,107.1955974,231,2010,241210073.93464
Britta,Gleed,bgleedar@alexa.com,1.35317,173.04259,771,2018,222549510.40616
Mollee,Emps,,46.1629456,15.9296045,407,2015,353334093.61302
Gertie,Gontier,ggontierat@arizona.edu,3.799339,-75.194595,919,2020,567445738.26739
Cobbie,Emmert,cemmertau@creativecommons.org,51.240387,20.3798933,34,2013,471323376.07482
Janina,Muirhead,jmuirheadav@google.com.hk,29.830962,104.848829,1354,2003,980947118.30932
Syd,Burgan,sburganaw@engadget.com,38.0435902,23.9783441,984,2013,662169735.04035
Petrina,Sprowles,psprowlesax@berkeley.edu,37.3520055,68.6767454,,0,44400051.30579
Hoebart,Mepsted,,25.424394,103.760377,,2001,679572165.63899
Elvin,Penhall,epenhallaz@friendfeed.com,-6.576574,111.0683954,140,2006,599217435.51829
Alia,Towsey,atowseyb0@zdnet.com,44.2441908,15.2513162,298,2017,921413480.7284
Armand,Simecek,,59.326934,14.524558,491,1996,981698191.76839
Annadiane,Lightman,alightmanb2@deliciousdays.com,-3.4627078,102.5318032,,2010,505246865.48641
Joete,Faudrie,jfaudrieb3@weebly.com,13.2881184,-87.0336925,92,2015,519549403.48006
Lothario,Cumpton,,36.886546,121.456161,1214,2003,567663077.14225
Rafael,Cancellieri,rcancellierib5@usatoday.com,14.5636491,121.029454,26,2003,935931268.1666
Crichton,Sheard,csheardb6@amazonaws.com,11.8215864,-86.1306519,30,2016,902414968.76624
Anna,Abreheart,aabreheartb7@irs.gov,41.8157545,-8.3644939,1092,2014,939403048.49028
Pen,Brumby,pbrumbyb8@printfriendly.com,55.0775116,24.2604924,3205,2014,669495557.87408
Montgomery,Blythe,mblytheb9@timesonline.co.uk,51.1461168,7.1220857,4064,2014,359266533.03273
Felicia,Lill,,30.1102634,71.4201301,2552,2012,53775930.94491
Jeanelle,McGriffin,jmcgriffinbb@va.gov,25.318672,119.105528,,2013,587018167.12094
Joane,Chessman,jchessmanbc@sina.com.cn,20.003169,110.353972,,2012,983679273.64829
Geordie,Arlett,garlettbd@cnbc.com,59.3337467,18.0732103,1578,2009,370239530.60505
Wyndham,Stodd,wstoddbe@ebay.com,-8.1677158,113.7751826,1930,2008,408290778.32418
Mollie,Gorges,,48.3343908,24.8195808,7539,2011,970866922.33958
Idette,Guerri,,49.325426,17.1732655,591,2005,203875945.86962
Robin,Schult,,27.939395,104.622995,4700,2010,960628872.6789
Kerk,Stuther,kstutherbi@salon.com,-7.1477523,109.9854145,,2011,719442144.4082
Reube,Fergusson,rfergussonbj@independent.co.uk,-6.6721504,111.5910078,1883,2013,799426039.54817
Randie,Studd,rstuddbk@sourceforge.net,-26.58041,-59.63094,1408,2009,889242095.30365
Galvin,Norwell,gnorwellbl@squarespace.com,32.331765,121.185201,889,2005,933682703.80455
Sharla,Barbera,sbarberabm@homestead.com,34.003135,-117.7228641,20,,828168280.89953
Rozanne,McOmish,rmcomishbn@ameblo.jp,49.039558,16.7700322,354,2014,799472004.72613
Suzette,Denington,sdeningtonbo@g.co,9.4693943,99.9688636,8400,2006,298768406.09454
Lyell,Ollarenshaw,lollarenshawbp@geocities.jp,45.4885295,41.1600688,286,2012,121875668.33767
Helaina,Edgeworth,hedgeworthbq@feedburner.com,-6.176506,106.8013241,6684,2012,579482264.77453
Basilius,Anersen,,13.4570619,123.6791749,15,2006,53821006.69678
Samara,Korejs,skorejsbs@house.gov,-15.3612378,-70.3628516,1032,2018,814569774.75818
Marsh,Scoggan,,-4.8798602,-64.7162415,1031,2015,744125414.05986
Garrott,Poytheras,gpoytherasbu@smugmug.com,47.3892142,0.6942885,106,2010,354104990.85792
Carmelita,Mitchel,,51.9701203,5.9409472,9,2019,884893765.71574
Melba,Bickerstasse,mbickerstassebw@mediafire.com,-46.5409005,-71.7222795,5960,2010,994018316.94163
Frieda,Colbeck,fcolbeckbx@freewebs.com,26.5502644,37.9678652,131,2015,416869694.60559
Currey,Matzke,cmatzkeby@ameblo.jp,30.466667,53.45,,2016,348695639.1821
Jaquith,Sokill,jsokillbz@github.io,-40.1382194,-71.2883704,4445,2009,374742255.85397
Ilise,Frankish,ifrankishc0@pbs.org,51.9321156,6.0581861,11,2002,917718494.47878
Maryellen,Lindeberg,,34.8422936,36.7307641,5454,2013,112342147.32067
Stuart,Willgrass,swillgrassc2@over-blog.com,36.684789,118.479654,3,2016,443788896.70911
Starr,Buzine,sbuzinec3@redcross.org,62.4658095,6.2512238,,2017,810067431.14567
Mortie,Blackaby,,22.517585,113.39277,72,2017,598715177.29072
Elinore,Hoggetts,ehoggettsc5@angelfire.com,31.031933,119.659553,3,2020,500842944.42743
Bat,Cauderlie,bcauderliec6@i2i.jp,17.183558,120.463672,9,2004,494691739.45655
Hunfredo,Bold,hboldc7@google.es,40.7339545,-7.8160659,85,2014,884403478.79061
Kyle,Braundt,kbraundtc8@etsy.com,41.1872522,-8.434873,82,2011,940749158.48919
Veradis,Rostron,vrostronc9@jimdo.com,-6.8958354,107.6039392,22,2009,285939623.10834
Sergeant,Bambridge,sbambridgeca@opensource.org,53.0831775,46.2227118,477,2013,585984507.1152
Emeline,Scouse,escousecb@about.me,-11.3781106,-40.6039185,463,2013,115742992.55059
Sharl,Brame,sbramecc@hao123.com,50.1262873,20.1024758,21,2010,541985342.86702
Norman,Ellesmere,nellesmerecd@shutterfly.com,34.6192998,133.8246072,,2008,859879607.01754
Ignazio,Muckeen,imuckeence@slate.com,-34.0736398,18.470633,1400,2004,536667883.76112
Libbi,Anshell,lanshellcf@360.cn,-13.7145854,26.2304616,276,2014,538853196.62249
Seth,Lemmen,slemmencg@nytimes.com,5.61455,7.81191,4859,2006,390185371.26377
Beilul,Nealy,bnealych@yelp.com,42.0807464,20.4142923,1148,2011,382594163.18665
Travis,Twycross,ttwycrossci@nih.gov,32.9086366,119.8473927,9,2018,600710338.10898
Drucy,Gendrich,dgendrichcj@topsy.com,-8.135667,111.5349059,,2006,830124176.54683
Nettie,Gyurko,ngyurkock@princeton.edu,38.0435902,23.9783441,320,2017,42417957.5054
Alexandro,Mulrenan,amulrenancl@businessweek.com,35.9015016,-81.138279,3810,,444776471.14105
Syman,Eberts,sebertscm@issuu.com,43.525311,125.664662,242,2016,983760089.74051
Ellyn,Spinozzi,espinozzicn@sfgate.com,56.1073342,69.6003357,18,2009,645410429.43812
Cyrus,Shipcott,cshipcottco@vkontakte.ru,11.4496002,124.9415553,245,2018,382064395.44207
Coleman,Burn,,54.6251384,22.2106878,5403,2004,744042972.80701
Katie,Bailes,kbailescq@exblog.jp,-9.5324,119.669,1624,2009,987563792.62825
Gordan,Addey,gaddeycr@people.com.cn,14.6297081,-90.9181849,94,2013,218899307.08292
Kurt,Quilliam,kquilliamcs@geocities.jp,40.7634529,-73.9798808,,2005,79507707.33828
Ailey,Padillo,apadilloct@gravatar.com,16.70056,44.41454,28,2011,507222479.48392
Coralie,Jaram,cjaramcu@tiny.cc,-6.2163932,106.8643671,,2009,930943776.12205
Bab,Teasdale-Markie,bteasdalemarkiecv@nasa.gov,-15.8146532,-47.9029793,,2016,368316222.06998
Cammie,Spottswood,cspottswoodcw@slate.com,41.1112427,-7.2005033,,2019,579199804.03032
Anderea,McMillan,amcmillancx@google.it,27.171779,111.62224,545,2016,2983362.86358
Adelice,Blackley,ablackleycy@state.tx.us,-7.0795248,109.0869316,255,2012,325474006.44589
Parker,Cornehl,pcornehlcz@xrea.com,28.021131,120.599782,450,0,168034491.44488
Yorke,Dreghorn,ydreghornd0@godaddy.com,62.2245877,40.2634504,10,0,89229933.04533
Adrian,Spratt,asprattd1@stanford.edu,-0.0998238,34.2747004,1332,2018,559624866.88008
Hillel,Sollon,hsollond2@washingtonpost.com,13.9625642,45.4674656,28,2013,609005259.55879
Sofia,Newns,snewnsd3@mtv.com,55.6768605,40.2177807,196,2009,986003074.45085
Myrta,Burdge,mburdged4@stumbleupon.com,10.3826543,-61.2984221,,2013,37504624.70477
Ricca,Rentalll,,10.1867919,4.7225793,131,2011,614428063.28311
Hildagard,Murrells,hmurrellsd6@sakura.ne.jp,-7.3306931,108.6799144,,2010,309713115.11379
Freddie,Asprey,faspreyd7@samsung.com,-15.4979257,-67.8823146,1670,2009,415849312.60812
Anabel,Kuhnhardt,akuhnhardtd8@trellian.com,37.841046,140.5203882,375,,913544273.7424
Ignazio,Pencost,ipencostd9@tripadvisor.com,28.65664,108.504872,2250,2015,198066800.47099
Claudetta,Thomtson,cthomtsonda@microsoft.com,-30.0336816,-52.893221,837,,922395114.69685
Rosabella,Tabard,rtabarddb@wisc.edu,37.548299,120.282101,1922,2001,656205062.44868
Harley,Shackleton,hshackletondc@ifeng.com,27.587249,118.473619,923,2014,429273119.17407
Mikael,Curnucke,,34.24475,62.19165,3025,2010,120336556.74723
Bartholomew,Shirland,bshirlandde@sohu.com,26.497765,101.738528,3176,2008,833373627.39101
Zonda,Dauncey,zdaunceydf@comsenz.com,-8.0034823,112.7420274,85,2020,991900803.57968
Rosemary,Birkmyr,,-7.1504031,-34.9625932,1224,2008,121986488.70346
Marthena,MacPaden,,-22.5905906,-46.5282973,,2013,503842711.97524
Hannie,Bourgourd,hbourgourddi@mail.ru,5.2843859,-75.259705,630,2014,723248978.30008
Darcy,Cottrell,dcottrelldj@shutterfly.com,14.0786882,101.0259275,826,2019,496164450.05379
Sandy,Binder,,0.4263679,33.1492106,2965,2018,835755877.69083
Kirsti,Davidovics,kdavidovicsdl@mac.com,60.0702076,15.9334948,3900,2013,990369281.30734
Prinz,Maudson,pmaudsondm@weebly.com,-6.6111441,106.8473377,5256,2021,112733096.45283
Raleigh,O'Reilly,,8.9407376,4.7821043,128,2009,961646999.22888
Lucilia,Gidney,lgidneydo@list-manage.com,45.273298,127.504166,135,2014,26876047.45314
Willis,Ballingal,,31.6095648,64.4082082,335,,386058222.54022
Finlay,De Haven,fdehavendq@vimeo.com,41.2185635,-8.3027037,39,2014,690591175.60799
Beryle,Urridge,burridgedr@webs.com,30.572815,104.066801,283,2012,341632768.25602
Michelle,Dondon,mdondonds@shinystat.com,31.058765,121.315718,650,,188578247.22976
Aldrich,Heller,ahellerdt@goo.ne.jp,15.9858807,120.5721737,1778,,990584244.39321
Adah,Bourley,abourleydu@baidu.com,54.6219097,24.9344265,1276,2012,198250141.81073
Tommy,Govan,tgovandv@ucsd.edu,27.69965,108.839557,,2012,960652312.79666
Sasha,Barbosa,sbarbosadw@phoca.cz,40.9163004,-74.172438,,2011,433243024.31803
Sela,Newark,snewarkdx@japanpost.jp,42.6210627,20.8905019,1898,0,447733509.08368
Leoline,Blunsden,,46.4354039,141.859272,1991,1998,516848503.32213
Randy,Farnon,rfarnondz@webmd.com,19.4873902,-104.6383777,579,2015,880716583.56613
Aila,Sweeney,asweeneye0@comsenz.com,40.8395426,-73.7023905,1345,2009,10088140.94292
Kalindi,Aldhouse,kaldhousee1@zimbio.com,25.19786,99.233929,579,2010,845461112.73105
Giulia,Bignall,gbignalle2@wikia.com,43.1627276,45.6198851,589,2005,977133345.40854
Bert,Timmins,btimminse3@g.co,-25.16575,29.38926,819,2014,344261409.0309
Hillel,Verlinden,,35.490701,112.851831,2451,2008,993247706.2275
Kurt,Marjoribanks,kmarjoribankse5@discovery.com,-6.143977,106.3993658,,2010,510438795.55823
Gillie,Prout,gproute6@lycos.com,52.4927381,4.6490303,250,2013,266359090.71232
Niel,Drache,ndrachee7@prweb.com,4.336584,-75.702412,,2018,477741404.61945
Billy,Reinmar,,26.629211,101.266195,,2020,15778277.96677
Darnell,Dudley,ddudleye9@sourceforge.net,23.36225,103.374576,2165,2019,84485274.9767
Ofella,Harbord,oharbordea@si.edu,24.9936281,121.3009798,5696,2020,733906947.03695
Neron,Gaitone,ngaitoneeb@nifty.com,14.973465,120.156218,,2002,125237014.36407
Humphrey,Arthey,,66.9443405,13.7026399,364,2004,597135352.89592
Lyndsie,Kenninghan,lkenninghaned@is.gd,-8.2716375,111.7227125,3314,2008,737871634.78697
Vanna,Jouhan,vjouhanee@accuweather.com,47.0165054,-68.1430064,3314,2007,489967273.41075
Emmery,Fakeley,efakeleyef@imdb.com,42.7415586,-84.5050878,441,2010,545672391.25689
Lek,Bleaden,lbleadeneg@shutterfly.com,58.9116557,14.8053076,361,2019,632638775.38085
Myrtia,Wafer,mwafereh@qq.com,-29.1667089,-51.5169861,1405,2005,559820784.09753
Glennie,Denzilow,,40.8673649,20.3621596,1998,2012,129399936.46566
Tanney,Lodemann,tlodemannej@odnoklassniki.ru,66.6037775,19.7799895,32,2016,292131279.9435
Ivory,Yitzhakov,,30.402167,112.899762,251,2009,377011587.56728
Maureene,McElwee,mmcelweeel@who.int,55.9835962,37.1465904,55,2020,871801193.84037
Gabrielle,Dey,,-6.9897256,106.6468148,984,2016,674007355.41918
Nikola,Tappington,,41.1,23.633333,32,2016,945545198.93131
Jean,Teasdale-Markie,jteasdalemarkieeo@skype.com,46.986639,128.0324209,13,2009,341708915.89424
Irina,Devennie,,-6.8958354,107.6039392,,2010,595062056.74197
Heather,Underhill,hunderhilleq@usatoday.com,10.7578263,106.7012968,321,2008,925183084.09853
Geoffrey,Bliben,gblibener@rediff.com,32.165,108.8822222,1089,2008,132863807.56633
Jermaine,Graeme,jgraemees@stanford.edu,-3.0412633,119.1158017,440,2008,839210630.03395
Linell,Whiteside,lwhitesideet@networksolutions.com,52.2608863,6.9041984,41,2018,343965541.12224
Yoko,Collings,,40.0480392,23.4134501,251,2013,32020775.54223
Freddy,Giabucci,,47.6124206,39.7100993,46,2020,901437567.6127
Jeannette,Edridge,jedridgeew@1688.com,15.6432256,120.8898149,984,2014,259201428.11775
Yancey,Andrivel,,52.2245965,15.6833708,39,2014,322776412.62632
Ivor,Allen,ialleney@prnewswire.com,40.7273859,20.8344302,,2013,224105025.19653
Ailina,Paudin,apaudinez@foxnews.com,-6.6579598,106.7336319,2372,2013,789782787.83308
Elna,Swinglehurst,eswinglehurstf0@apple.com,10.5423489,122.9635773,542,0,259351564.39308
Lindsay,Pothbury,lpothburyf1@rakuten.co.jp,35.981548,139.7460429,33,2014,330705692.01697
Gwennie,Dawid,gdawidf2@shinystat.com,53.16972,83.21333,751,2014,226335285.89417
Fonzie,Hoyte,fhoytef3@sciencedirect.com,23.028301,115.84573,1651,2014,279126793.39287
Coleman,Faulo,cfaulof4@yellowpages.com,47.01741,87.68753,,2011,285764900.19144
Gilberte,Livermore,glivermoref5@google.ru,60.4605793,5.3087356,49,2010,792958883.50679
Giffard,Mendoza,gmendozaf6@seattletimes.com,67.6345569,34.1664186,1159,2011,664225914.20562
Kent,Whittle,kwhittlef7@sina.com.cn,35.79045,118.627917,106,2017,415767223.5409
Alfonse,Howieson,ahowiesonf8@elpais.com,50.009103,22.8837844,22,2013,599620422.83655
Daron,Sneden,dsnedenf9@tuttocitta.it,19.4392516,-99.1636051,2,2000,754221059.56662
Lindsey,Gallo,lgallofa@taobao.com,6.6169319,-75.7720328,958,2011,7760535.81996
Jaquith,Churchman,jchurchmanfb@ca.gov,33.2667748,131.5110953,4021,2004,278503714.6762
Delphine,Prout,,65.8263119,21.7193111,94,2015,686360623.04429
Estella,Talmadge,etalmadgefd@disqus.com,38.92,-76.99,112,2014,184722683.303
Vergil,Thompkins,vthompkinsfe@umn.edu,29.9246825,-90.0163544,17,2019,639406909.10692
Kip,Pearn,,13.9426434,45.6787098,1759,2020,364191767.72791
Karie,Studde,kstuddefg@nationalgeographic.com,16.3852649,120.6171345,955,2017,239309490.54403
Katey,Blann,kblannfh@mashable.com,55.2763668,61.9012109,13,2019,407385567.96496
Paquito,Dunniom,pdunniomfi@geocities.com,41.8186298,46.2781308,36,2014,690509871.96104
Sarajane,Casero,scaserofj@tinypic.com,-19.3836846,47.4392352,,2010,539938255.52233
Wallis,Vignal,wvignalfk@hubpages.com,47.8840341,29.3465596,84,2014,229607779.23279
Wendi,Werrilow,wwerrilowfl@sbwire.com,35.9675,128.93083,2458,2012,771535491.57509
Warren,Kilmartin,,4.524233,-74.356481,21,2005,272845771.65053
Valentijn,Dwyr,vdwyrfn@freewebs.com,-7.5289363,110.7614166,,2015,713632081.76784
Beatriz,Laughton,,-7.6377266,110.2722262,5706,2011,873243821.47516
Christos,Barden,cbardenfp@imdb.com,49.0096906,2.5479245,45,2005,767063235.17161
Obie,Cranson,ocransonfq@canalblog.com,15.4239767,120.6813126,2363,2005,158789326.11506
Fallon,Mintoff,fmintofffr@delicious.com,-17.76667,-149.41667,4858,2020,275196305.57925
